cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
SMJQ,6,RW,EX,BOP,CP,NSA,Q
SMJR,6,RW,EX,BOP,CP,SA,Q
SMJT,6,RW,EX,BOP,CVM,NSA,Q
SMJU,6,RW,EX,BOP,CVM,SA,Q
SMJY,6,RW,EX,BOP,DEF,NSA,Q
SMJZ,6,RW,EX,BOP,VM,SA,Q
SMKN,6,RW,IM,OTS,CP,NSA,Q
SMKP,6,RW,IM,OTS,CVM,NSA,Q
SMKO,6,RW,IM,OTS,KQ,NSA,Q
SMKD,6,RW,IM,BOP,CP,NSA,Q
SMKE,6,RW,IM,BOP,CP,SA,Q
SMKG,6,RW,IM,BOP,CVM,NSA,Q
SMKH,6,RW,IM,BOP,CVM,SA,Q
SMKL,6,RW,IM,BOP,DEF,NSA,Q
SMKM,6,RW,IM,BOP,VM,SA,Q
EHBP,6,WW,BAL,BOP,CP,SA,Q
BQCK,6,WW,EX,OTS,CP,NSA,Q
ELDK,6,WW,EX,OTS,IDEF,NSA,Q
OAOC,6,WW,EX,OTS,KQ,NSA,Q
ELDC,6,WW,EX,OTS,VM,NSA,Q
IHZK,6,WW,EX,BOP,CP,NSA,Q
BQQB,6,WW,EX,BOP,CP,SA,Q
IIHM,6,WW,EX,BOP,CVM,NSA,Q
OEPR,6,WW,EX,BOP,CVM,SA,Q
EHFJ,6,WW,EX,BOP,DEF,NSA,Q
EHCV,6,WW,EX,BOP,VM,SA,Q
BQJB,6,WW,IM,OTS,CP,NSA,Q
ELEA,6,WW,IM,OTS,IDEF,NSA,Q
OCOC,6,WW,IM,OTS,KQ,NSA,Q
ELDS,6,WW,IM,OTS,VM,NSA,Q
IHZL,6,WW,IM,BOP,CP,NSA,Q
EHAH,6,WW,IM,BOP,CP,SA,Q
IIHN,6,WW,IM,BOP,CVM,NSA,Q
OGSZ,6,WW,IM,BOP,CVM,SA,Q
EHGR,6,WW,IM,BOP,DEF,NSA,Q
EHED,6,WW,IM,BOP,VM,SA,Q
SJCO,61,EU,EX,OTS,CP,NSA,Q
SJCQ,61,EU,EX,OTS,CVM,NSA,Q
SJCP,61,EU,EX,OTS,KQ,NSA,Q
SJCD,61,EU,EX,BOP,CP,NSA,Q
SJCE,61,EU,EX,BOP,CP,SA,Q
SJCH,61,EU,EX,BOP,CVM,NSA,Q
SJCI,61,EU,EX,BOP,CVM,SA,Q
SJCM,61,EU,EX,BOP,DEF,NSA,Q
SJCN,61,EU,EX,BOP,VM,SA,Q
SJDB,61,EU,IM,OTS,CP,NSA,Q
SJDD,61,EU,IM,OTS,CVM,NSA,Q
SJDC,61,EU,IM,OTS,KQ,NSA,Q
SJCR,61,EU,IM,BOP,CP,NSA,Q
SJCS,61,EU,IM,BOP,CP,SA,Q
SJCU,61,EU,IM,BOP,CVM,NSA,Q
SJCV,61,EU,IM,BOP,CVM,SA,Q
SJCZ,61,EU,IM,BOP,DEF,NSA,Q
SJDA,61,EU,IM,BOP,VM,SA,Q
SJDR,61,RW,EX,OTS,CP,NSA,Q
SJDT,61,RW,EX,OTS,CVM,NSA,Q
SJDS,61,RW,EX,OTS,KQ,NSA,Q
SJDE,61,RW,EX,BOP,CP,NSA,Q
SJDF,61,RW,EX,BOP,CP,SA,Q
SJDJ,61,RW,EX,BOP,CVM,NSA,Q
SJDK,61,RW,EX,BOP,CVM,SA,Q
SJDP,61,RW,EX,BOP,DEF,NSA,Q
SJDQ,61,RW,EX,BOP,VM,SA,Q
SJEE,61,RW,IM,OTS,CP,NSA,Q
SJEG,61,RW,IM,OTS,CVM,NSA,Q
SJEF,61,RW,IM,OTS,KQ,NSA,Q
SJDU,61,RW,IM,BOP,CP,NSA,Q
SJDV,61,RW,IM,BOP,CP,SA,Q
SJDX,61,RW,IM,BOP,CVM,NSA,Q
SJDY,61,RW,IM,BOP,CVM,SA,Q
SJEC,61,RW,IM,BOP,DEF,NSA,Q
SJED,61,RW,IM,BOP,VM,SA,Q
OADB,61,WW,BAL,BOP,CP,SA,Q
OAGK,61,WW,EX,OTS,KQ,NSA,Q
IHFY,61,WW,EX,BOP,CP,NSA,Q
OKCV,61,WW,EX,BOP,CP,SA,Q
IIDG,61,WW,EX,BOP,CVM,NSA,Q
OKQF,61,WW,EX,BOP,CVM,SA,Q
OMEK,61,WW,EX,BOP,DEF,NSA,Q
OLQZ,61,WW,EX,BOP,VM,SA,Q
OCGK,61,WW,IM,OTS,KQ,NSA,Q
IHFZ,61,WW,IM,BOP,CP,NSA,Q
OKEH,61,WW,IM,BOP,CP,SA,Q
IIDH,61,WW,IM,BOP,CVM,NSA,Q
OKRR,61,WW,IM,BOP,CVM,SA,Q
OMFX,61,WW,IM,BOP,DEF,NSA,Q
OLSL,61,WW,IM,BOP,VM,SA,Q
SJER,62,EU,EX,OTS,CP,NSA,Q
SJET,62,EU,EX,OTS,CVM,NSA,Q
SJES,62,EU,EX,OTS,KQ,NSA,Q
SJEH,62,EU,EX,BOP,CP,NSA,Q
SJEI,62,EU,EX,BOP,CP,SA,Q
SJEK,62,EU,EX,BOP,CVM,NSA,Q
SJEL,62,EU,EX,BOP,CVM,SA,Q
SJEP,62,EU,EX,BOP,DEF,NSA,Q
SJEQ,62,EU,EX,BOP,VM,SA,Q
SJFF,62,EU,IM,OTS,CP,NSA,Q
SJFI,62,EU,IM,OTS,CVM,NSA,Q
SJFG,62,EU,IM,OTS,KQ,NSA,Q
SJEU,62,EU,IM,BOP,CP,NSA,Q
SJEV,62,EU,IM,BOP,CP,SA,Q
SJEY,62,EU,IM,BOP,CVM,NSA,Q
SJEZ,62,EU,IM,BOP,CVM,SA,Q
SJFD,62,EU,IM,BOP,DEF,NSA,Q
SJFE,62,EU,IM,BOP,VM,SA,Q
SJFT,62,RW,EX,OTS,CP,NSA,Q
SJFV,62,RW,EX,OTS,CVM,NSA,Q
SJFU,62,RW,EX,OTS,KQ,NSA,Q
SJFJ,62,RW,EX,BOP,CP,NSA,Q
SJFK,62,RW,EX,BOP,CP,SA,Q
SJFM,62,RW,EX,BOP,CVM,NSA,Q
SJFN,62,RW,EX,BOP,CVM,SA,Q
SJFR,62,RW,EX,BOP,DEF,NSA,Q
SJFS,62,RW,EX,BOP,VM,SA,Q
SJGH,62,RW,IM,OTS,CP,NSA,Q
SJGJ,62,RW,IM,OTS,CVM,NSA,Q
SJGI,62,RW,IM,OTS,KQ,NSA,Q
SJFW,62,RW,IM,BOP,CP,NSA,Q
SJFX,62,RW,IM,BOP,CP,SA,Q
SJFZ,62,RW,IM,BOP,CVM,NSA,Q
SJGA,62,RW,IM,BOP,CVM,SA,Q
SJGF,62,RW,IM,BOP,DEF,NSA,Q
SJGG,62,RW,IM,BOP,VM,SA,Q
OAEM,62,WW,BAL,BOP,CP,SA,Q
OAGL,62,WW,EX,OTS,KQ,NSA,Q
IHGA,62,WW,EX,BOP,CP,NSA,Q
OKCW,62,WW,EX,BOP,CP,SA,Q
IIDI,62,WW,EX,BOP,CVM,NSA,Q
OKQG,62,WW,EX,BOP,CVM,SA,Q
OMEL,62,WW,EX,BOP,DEF,NSA,Q
OLRA,62,WW,EX,BOP,VM,SA,Q
OCGL,62,WW,IM,OTS,KQ,NSA,Q
IHGF,62,WW,IM,BOP,CP,NSA,Q
OKEI,62,WW,IM,BOP,CP,SA,Q
IIDJ,62,WW,IM,BOP,CVM,NSA,Q
OKRS,62,WW,IM,BOP,CVM,SA,Q
OMFY,62,WW,IM,BOP,DEF,NSA,Q
OLSM,62,WW,IM,BOP,VM,SA,Q
SJGU,63,EU,EX,OTS,CP,NSA,Q
SJGW,63,EU,EX,OTS,CVM,NSA,Q
SJGV,63,EU,EX,OTS,KQ,NSA,Q
SJGK,63,EU,EX,BOP,CP,NSA,Q
SJGL,63,EU,EX,BOP,CP,SA,Q
SJGN,63,EU,EX,BOP,CVM,NSA,Q
SJGO,63,EU,EX,BOP,CVM,SA,Q
SJGS,63,EU,EX,BOP,DEF,NSA,Q
SJGT,63,EU,EX,BOP,VM,SA,Q
SJHL,63,EU,IM,OTS,CP,NSA,Q
SJHP,63,EU,IM,OTS,CVM,NSA,Q
SJHO,63,EU,IM,OTS,KQ,NSA,Q
SJGX,63,EU,IM,BOP,CP,NSA,Q
SJGY,63,EU,IM,BOP,CP,SA,Q
SJHA,63,EU,IM,BOP,CVM,NSA,Q
SJHB,63,EU,IM,BOP,CVM,SA,Q
SJHF,63,EU,IM,BOP,DEF,NSA,Q
SJHI,63,EU,IM,BOP,VM,SA,Q
SJIH,63,RW,EX,OTS,CP,NSA,Q
SJIJ,63,RW,EX,OTS,CVM,NSA,Q
SJII,63,RW,EX,OTS,KQ,NSA,Q
SJHS,63,RW,EX,BOP,CP,NSA,Q
SJHV,63,RW,EX,BOP,CP,SA,Q
SJHZ,63,RW,EX,BOP,CVM,NSA,Q
SJIA,63,RW,EX,BOP,CVM,SA,Q
SJIF,63,RW,EX,BOP,DEF,NSA,Q
SJIG,63,RW,EX,BOP,VM,SA,Q
SJIU,63,RW,IM,OTS,CP,NSA,Q
SJIW,63,RW,IM,OTS,CVM,NSA,Q
SJIV,63,RW,IM,OTS,KQ,NSA,Q
SJIK,63,RW,IM,BOP,CP,NSA,Q
SJIL,63,RW,IM,BOP,CP,SA,Q
SJIN,63,RW,IM,BOP,CVM,NSA,Q
SJIO,63,RW,IM,BOP,CVM,SA,Q
SJIS,63,RW,IM,BOP,DEF,NSA,Q
SJIT,63,RW,IM,BOP,VM,SA,Q
EHBQ,63,WW,BAL,BOP,CP,SA,Q
OAGM,63,WW,EX,OTS,KQ,NSA,Q
IHGK,63,WW,EX,BOP,CP,NSA,Q
BQQC,63,WW,EX,BOP,CP,SA,Q
IIGS,63,WW,EX,BOP,CVM,NSA,Q
OEPS,63,WW,EX,BOP,CVM,SA,Q
EHFK,63,WW,EX,BOP,DEF,NSA,Q
EHCW,63,WW,EX,BOP,VM,SA,Q
OCGM,63,WW,IM,OTS,KQ,NSA,Q
IHGU,63,WW,IM,BOP,CP,NSA,Q
EHAI,63,WW,IM,BOP,CP,SA,Q
IIGT,63,WW,IM,BOP,CVM,NSA,Q
OGTA,63,WW,IM,BOP,CVM,SA,Q
EHGS,63,WW,IM,BOP,DEF,NSA,Q
EHEE,63,WW,IM,BOP,VM,SA,Q
SJJH,64,EU,EX,OTS,CP,NSA,Q
SJJJ,64,EU,EX,OTS,CVM,NSA,Q
SJJI,64,EU,EX,OTS,KQ,NSA,Q
SJIX,64,EU,EX,BOP,CP,NSA,Q
SJIY,64,EU,EX,BOP,CP,SA,Q
SJJA,64,EU,EX,BOP,CVM,NSA,Q
SJJB,64,EU,EX,BOP,CVM,SA,Q
SJJF,64,EU,EX,BOP,DEF,NSA,Q
SJJG,64,EU,EX,BOP,VM,SA,Q
SJJU,64,EU,IM,OTS,CP,NSA,Q
SJJW,64,EU,IM,OTS,CVM,NSA,Q
SJJV,64,EU,IM,OTS,KQ,NSA,Q
SJJK,64,EU,IM,BOP,CP,NSA,Q
SJJL,64,EU,IM,BOP,CP,SA,Q
SJJN,64,EU,IM,BOP,CVM,NSA,Q
SJJO,64,EU,IM,BOP,CVM,SA,Q
SJJS,64,EU,IM,BOP,DEF,NSA,Q
SJJT,64,EU,IM,BOP,VM,SA,Q
SJKI,64,RW,EX,OTS,CP,NSA,Q
SJKK,64,RW,EX,OTS,CVM,NSA,Q
SJKJ,64,RW,EX,OTS,KQ,NSA,Q
SJJX,64,RW,EX,BOP,CP,NSA,Q
SJJY,64,RW,EX,BOP,CP,SA,Q
SJKA,64,RW,EX,BOP,CVM,NSA,Q
SJKC,64,RW,EX,BOP,CVM,SA,Q
SJKG,64,RW,EX,BOP,DEF,NSA,Q
SJKH,64,RW,EX,BOP,VM,SA,Q
SJKV,64,RW,IM,OTS,CP,NSA,Q
SJKX,64,RW,IM,OTS,CVM,NSA,Q
SJKW,64,RW,IM,OTS,KQ,NSA,Q
SJKL,64,RW,IM,BOP,CP,NSA,Q
SJKM,64,RW,IM,BOP,CP,SA,Q
SJKO,64,RW,IM,BOP,CVM,NSA,Q
SJKP,64,RW,IM,BOP,CVM,SA,Q
SJKT,64,RW,IM,BOP,DEF,NSA,Q
SJKU,64,RW,IM,BOP,VM,SA,Q
EHBR,64,WW,BAL,BOP,CP,SA,Q
OAGN,64,WW,EX,OTS,KQ,NSA,Q
IHHF,64,WW,EX,BOP,CP,NSA,Q
BQQD,64,WW,EX,BOP,CP,SA,Q
IIGU,64,WW,EX,BOP,CVM,NSA,Q
OEQA,64,WW,EX,BOP,CVM,SA,Q
EHFL,64,WW,EX,BOP,DEF,NSA,Q
EHCX,64,WW,EX,BOP,VM,SA,Q
OCGN,64,WW,IM,OTS,KQ,NSA,Q
IHIE,64,WW,IM,BOP,CP,NSA,Q
EHAJ,64,WW,IM,BOP,CP,SA,Q
IIGV,64,WW,IM,BOP,CVM,NSA,Q
OGTB,64,WW,IM,BOP,CVM,SA,Q
EHGT,64,WW,IM,BOP,DEF,NSA,Q
EHEF,64,WW,IM,BOP,VM,SA,Q
SJLI,65,EU,EX,OTS,CP,NSA,Q
SJLK,65,EU,EX,OTS,CVM,NSA,Q
SJLJ,65,EU,EX,OTS,KQ,NSA,Q
SJKY,65,EU,EX,BOP,CP,NSA,Q
SJKZ,65,EU,EX,BOP,CP,SA,Q
SJLB,65,EU,EX,BOP,CVM,NSA,Q
SJLC,65,EU,EX,BOP,CVM,SA,Q
SJLG,65,EU,EX,BOP,DEF,NSA,Q
SJLH,65,EU,EX,BOP,VM,SA,Q
SJLV,65,EU,IM,OTS,CP,NSA,Q
SJLX,65,EU,IM,OTS,CVM,NSA,Q
SJLW,65,EU,IM,OTS,KQ,NSA,Q
SJLL,65,EU,IM,BOP,CP,NSA,Q
SJLM,65,EU,IM,BOP,CP,SA,Q
SJLO,65,EU,IM,BOP,CVM,NSA,Q
SJLP,65,EU,IM,BOP,CVM,SA,Q
SJLT,65,EU,IM,BOP,DEF,NSA,Q
SJLU,65,EU,IM,BOP,VM,SA,Q
SJMI,65,RW,EX,OTS,CP,NSA,Q
SJMK,65,RW,EX,OTS,CVM,NSA,Q
SJMJ,65,RW,EX,OTS,KQ,NSA,Q
SJLY,65,RW,EX,BOP,CP,NSA,Q
SJLZ,65,RW,EX,BOP,CP,SA,Q
SJMB,65,RW,EX,BOP,CVM,NSA,Q
SJMC,65,RW,EX,BOP,CVM,SA,Q
SJMG,65,RW,EX,BOP,DEF,NSA,Q
SJMH,65,RW,EX,BOP,VM,SA,Q
SJMV,65,RW,IM,OTS,CP,NSA,Q
SJMX,65,RW,IM,OTS,CVM,NSA,Q
SJMW,65,RW,IM,OTS,KQ,NSA,Q
SJML,65,RW,IM,BOP,CP,NSA,Q
SJMM,65,RW,IM,BOP,CP,SA,Q
SJMO,65,RW,IM,BOP,CVM,NSA,Q
SJMP,65,RW,IM,BOP,CVM,SA,Q
SJMT,65,RW,IM,BOP,DEF,NSA,Q
SJMU,65,RW,IM,BOP,VM,SA,Q
EHBS,65,WW,BAL,BOP,CP,SA,Q
OAGO,65,WW,EX,OTS,KQ,NSA,Q
IHIF,65,WW,EX,BOP,CP,NSA,Q
BQQE,65,WW,EX,BOP,CP,SA,Q
IIGW,65,WW,EX,BOP,CVM,NSA,Q
OEQV,65,WW,EX,BOP,CVM,SA,Q
EHFM,65,WW,EX,BOP,DEF,NSA,Q
EHCY,65,WW,EX,BOP,VM,SA,Q
OCGO,65,WW,IM,OTS,KQ,NSA,Q
IHIJ,65,WW,IM,BOP,CP,NSA,Q
EHAK,65,WW,IM,BOP,CP,SA,Q
IIGX,65,WW,IM,BOP,CVM,NSA,Q
OGTC,65,WW,IM,BOP,CVM,SA,Q
EHGU,65,WW,IM,BOP,DEF,NSA,Q
EHEG,65,WW,IM,BOP,VM,SA,Q
SJOY,66,EU,EX,OTS,CP,NSA,Q
SJNJ,66,EU,EX,OTS,KQ,NSA,Q
SJOZ,66,EU,IM,OTS,CP,NSA,Q
SJNW,66,EU,IM,OTS,KQ,NSA,Q
SJNI,66minusP,EU,EX,OTS,CP,NSA,Q
SJMY,66minusP,EU,EX,BOP,CP,NSA,Q
SJMZ,66minusP,EU,EX,BOP,CP,SA,Q
SJNB,66minusP,EU,EX,BOP,CVM,NSA,Q
SJNC,66minusP,EU,EX,BOP,CVM,SA,Q
SJNG,66minusP,EU,EX,BOP,DEF,NSA,Q
SJNH,66minusP,EU,EX,BOP,VM,SA,Q
SJNV,66minusP,EU,IM,OTS,CP,NSA,Q
SJNX,66minusP,EU,IM,OTS,CVM,NSA,Q
SJNL,66minusP,EU,IM,BOP,CP,NSA,Q
SJNM,66minusP,EU,IM,BOP,CP,SA,Q
SJNO,66minusP,EU,IM,BOP,CVM,NSA,Q
SJNP,66minusP,EU,IM,BOP,CVM,SA,Q
SJNT,66minusP,EU,IM,BOP,DEF,NSA,Q
SJNU,66minusP,EU,IM,BOP,VM,SA,Q
SJOI,66minusP,RW,EX,OTS,CP,NSA,Q
SJOK,66minusP,RW,EX,OTS,CVM,NSA,Q
SJOJ,66minusP,RW,EX,OTS,KQ,NSA,Q
SJNY,66minusP,RW,EX,BOP,CP,NSA,Q
SJNZ,66minusP,RW,EX,BOP,CP,SA,Q
SJOB,66minusP,RW,EX,BOP,CVM,NSA,Q
SJOC,66minusP,RW,EX,BOP,CVM,SA,Q
SJOG,66minusP,RW,EX,BOP,DEF,NSA,Q
SJOH,66minusP,RW,EX,BOP,VM,SA,Q
SJOV,66minusP,RW,IM,OTS,CP,NSA,Q
SJOX,66minusP,RW,IM,OTS,CVM,NSA,Q
SJOW,66minusP,RW,IM,OTS,KQ,NSA,Q
SJOL,66minusP,RW,IM,BOP,CP,NSA,Q
SJOM,66minusP,RW,IM,BOP,CP,SA,Q
SJOO,66minusP,RW,IM,BOP,CVM,NSA,Q
SJOP,66minusP,RW,IM,BOP,CVM,SA,Q
SJOT,66minusP,RW,IM,BOP,DEF,NSA,Q
SJOU,66minusP,RW,IM,BOP,VM,SA,Q
CRAB,66minusP,WW,BAL,BOP,CP,SA,Q
OAGQ,66minusP,WW,EX,OTS,KQ,NSA,Q
IHIL,66minusP,WW,EX,BOP,CP,NSA,Q
CSCG,66minusP,WW,EX,BOP,CP,SA,Q
IIDK,66minusP,WW,EX,BOP,CVM,NSA,Q
OKQH,66minusP,WW,EX,BOP,CVM,SA,Q
CSEF,66minusP,WW,EX,BOP,DEF,NSA,Q
CSDV,66minusP,WW,EX,BOP,VM,SA,Q
OCGQ,66minusP,WW,IM,OTS,KQ,NSA,Q
IHIN,66minusP,WW,IM,BOP,CP,NSA,Q
CSCV,66minusP,WW,IM,BOP,CP,SA,Q
IIDL,66minusP,WW,IM,BOP,CVM,NSA,Q
OKRT,66minusP,WW,IM,BOP,CVM,SA,Q
CSEK,66minusP,WW,IM,BOP,DEF,NSA,Q
CSEA,66minusP,WW,IM,BOP,VM,SA,Q
SJPK,66P,EU,EX,OTS,CP,NSA,Q
SJPM,66P,EU,EX,OTS,CVM,NSA,Q
SJPL,66P,EU,EX,OTS,KQ,NSA,Q
SJPA,66P,EU,EX,BOP,CP,NSA,Q
SJPB,66P,EU,EX,BOP,CP,SA,Q
SJPD,66P,EU,EX,BOP,CVM,NSA,Q
SJPE,66P,EU,EX,BOP,CVM,SA,Q
SJPI,66P,EU,EX,BOP,DEF,NSA,Q
SJPJ,66P,EU,EX,BOP,VM,SA,Q
SJPX,66P,EU,IM,OTS,CP,NSA,Q
SJPZ,66P,EU,IM,OTS,CVM,NSA,Q
SJPY,66P,EU,IM,OTS,KQ,NSA,Q
SJPN,66P,EU,IM,BOP,CP,NSA,Q
SJPO,66P,EU,IM,BOP,CP,SA,Q
SJPQ,66P,EU,IM,BOP,CVM,NSA,Q
SJPR,66P,EU,IM,BOP,CVM,SA,Q
SJPV,66P,EU,IM,BOP,DEF,NSA,Q
SJPW,66P,EU,IM,BOP,VM,SA,Q
SJQK,66P,RW,EX,OTS,CP,NSA,Q
SJQM,66P,RW,EX,OTS,CVM,NSA,Q
SJQL,66P,RW,EX,OTS,KQ,NSA,Q
SJQA,66P,RW,EX,BOP,CP,NSA,Q
SJQB,66P,RW,EX,BOP,CP,SA,Q
SJQD,66P,RW,EX,BOP,CVM,NSA,Q
SJQE,66P,RW,EX,BOP,CVM,SA,Q
SJQI,66P,RW,EX,BOP,DEF,NSA,Q
SJQJ,66P,RW,EX,BOP,VM,SA,Q
SJQX,66P,RW,IM,OTS,CP,NSA,Q
SJQZ,66P,RW,IM,OTS,CVM,NSA,Q
SJQY,66P,RW,IM,OTS,KQ,NSA,Q
SJQN,66P,RW,IM,BOP,CP,NSA,Q
SJQO,66P,RW,IM,BOP,CP,SA,Q
SJQQ,66P,RW,IM,BOP,CVM,NSA,Q
SJQR,66P,RW,IM,BOP,CVM,SA,Q
SJQV,66P,RW,IM,BOP,DEF,NSA,Q
SJQW,66P,RW,IM,BOP,VM,SA,Q
QALQ,66P,WW,BAL,BOP,CP,SA,Q
OAGP,66P,WW,EX,OTS,KQ,NSA,Q
IHJD,66P,WW,EX,BOP,CP,NSA,Q
QALO,66P,WW,EX,BOP,CP,SA,Q
IIDM,66P,WW,EX,BOP,CVM,NSA,Q
BPBV,66P,WW,EX,BOP,CVM,SA,Q
OMEN,66P,WW,EX,BOP,DEF,NSA,Q
OLRC,66P,WW,EX,BOP,VM,SA,Q
OCGP,66P,WW,IM,OTS,KQ,NSA,Q
IHJF,66P,WW,IM,BOP,CP,NSA,Q
QALP,66P,WW,IM,BOP,CP,SA,Q
IIDN,66P,WW,IM,BOP,CVM,NSA,Q
BQDD,66P,WW,IM,BOP,CVM,SA,Q
OMGI,66P,WW,IM,BOP,DEF,NSA,Q
OLSO,66P,WW,IM,BOP,VM,SA,Q
SJRK,67,EU,EX,OTS,CP,NSA,Q
SJRM,67,EU,EX,OTS,CVM,NSA,Q
SJRL,67,EU,EX,OTS,KQ,NSA,Q
SJRA,67,EU,EX,BOP,CP,NSA,Q
SJRB,67,EU,EX,BOP,CP,SA,Q
SJRD,67,EU,EX,BOP,CVM,NSA,Q
SJRE,67,EU,EX,BOP,CVM,SA,Q
SJRI,67,EU,EX,BOP,DEF,NSA,Q
SJRJ,67,EU,EX,BOP,VM,SA,Q
SJRX,67,EU,IM,OTS,CP,NSA,Q
SJRZ,67,EU,IM,OTS,CVM,NSA,Q
SJRY,67,EU,IM,OTS,KQ,NSA,Q
SJRN,67,EU,IM,BOP,CP,NSA,Q
SJRO,67,EU,IM,BOP,CP,SA,Q
SJRQ,67,EU,IM,BOP,CVM,NSA,Q
SJRR,67,EU,IM,BOP,CVM,SA,Q
SJRV,67,EU,IM,BOP,DEF,NSA,Q
SJRW,67,EU,IM,BOP,VM,SA,Q
SJSK,67,RW,EX,OTS,CP,NSA,Q
SJSM,67,RW,EX,OTS,CVM,NSA,Q
SJSL,67,RW,EX,OTS,KQ,NSA,Q
SJSA,67,RW,EX,BOP,CP,NSA,Q
SJSB,67,RW,EX,BOP,CP,SA,Q
SJSD,67,RW,EX,BOP,CVM,NSA,Q
SJSE,67,RW,EX,BOP,CVM,SA,Q
SJSI,67,RW,EX,BOP,DEF,NSA,Q
SJSJ,67,RW,EX,BOP,VM,SA,Q
SJSX,67,RW,IM,OTS,CP,NSA,Q
SJSZ,67,RW,IM,OTS,CVM,NSA,Q
SJSY,67,RW,IM,OTS,KQ,NSA,Q
SJSN,67,RW,IM,BOP,CP,NSA,Q
SJSO,67,RW,IM,BOP,CP,SA,Q
SJSQ,67,RW,IM,BOP,CVM,NSA,Q
SJSR,67,RW,IM,BOP,CVM,SA,Q
SJSV,67,RW,IM,BOP,DEF,NSA,Q
SJSW,67,RW,IM,BOP,VM,SA,Q
EHBT,67,WW,BAL,BOP,CP,SA,Q
OAGR,67,WW,EX,OTS,KQ,NSA,Q
IHJG,67,WW,EX,BOP,CP,NSA,Q
BQQF,67,WW,EX,BOP,CP,SA,Q
IIGY,67,WW,EX,BOP,CVM,NSA,Q
OGLF,67,WW,EX,BOP,CVM,SA,Q
EHFN,67,WW,EX,BOP,DEF,NSA,Q
EHCZ,67,WW,EX,BOP,VM,SA,Q
OCGR,67,WW,IM,OTS,KQ,NSA,Q
IHJI,67,WW,IM,BOP,CP,NSA,Q
EHAL,67,WW,IM,BOP,CP,SA,Q
IIGZ,67,WW,IM,BOP,CVM,NSA,Q
OGTD,67,WW,IM,BOP,CVM,SA,Q
EHGV,67,WW,IM,BOP,DEF,NSA,Q
EHEH,67,WW,IM,BOP,VM,SA,Q
SJVL,68,EU,EX,OTS,CP,NSA,Q
SJVN,68,EU,EX,OTS,CVM,NSA,Q
SJTL,68,EU,EX,OTS,KQ,NSA,Q
SJVA,68,EU,EX,BOP,CP,NSA,Q
SJVB,68,EU,EX,BOP,CP,SA,Q
SJVE,68,EU,EX,BOP,CVM,NSA,Q
SJVF,68,EU,EX,BOP,CVM,SA,Q
SJVJ,68,EU,EX,BOP,DEF,NSA,Q
SJVK,68,EU,EX,BOP,VM,SA,Q
SJVY,68,EU,IM,OTS,CP,NSA,Q
SJWA,68,EU,IM,OTS,CVM,NSA,Q
SJVZ,68,EU,IM,OTS,KQ,NSA,Q
SJVO,68,EU,IM,BOP,CP,NSA,Q
SJVP,68,EU,IM,BOP,CP,SA,Q
SJVR,68,EU,IM,BOP,CVM,NSA,Q
SJVS,68,EU,IM,BOP,CVM,SA,Q
SJVW,68,EU,IM,BOP,DEF,NSA,Q
SJVX,68,EU,IM,BOP,VM,SA,Q
SJWW,68,RW,EX,OTS,CP,NSA,Q
SJWY,68,RW,EX,OTS,CVM,NSA,Q
SJWX,68,RW,EX,OTS,KQ,NSA,Q
SJWB,68,RW,EX,BOP,CP,NSA,Q
SJWC,68,RW,EX,BOP,CP,SA,Q
SJWK,68,RW,EX,BOP,CVM,NSA,Q
SJWP,68,RW,EX,BOP,CVM,SA,Q
SJWT,68,RW,EX,BOP,DEF,NSA,Q
SJWV,68,RW,EX,BOP,VM,SA,Q
SJXJ,68,RW,IM,OTS,CP,NSA,Q
SJXL,68,RW,IM,OTS,CVM,NSA,Q
SJXK,68,RW,IM,OTS,KQ,NSA,Q
SJWZ,68,RW,IM,BOP,CP,NSA,Q
SJXA,68,RW,IM,BOP,CP,SA,Q
SJXC,68,RW,IM,BOP,CVM,NSA,Q
SJXD,68,RW,IM,BOP,CVM,SA,Q
SJXH,68,RW,IM,BOP,DEF,NSA,Q
SJXI,68,RW,IM,BOP,VM,SA,Q
EHBU,68,WW,BAL,BOP,CP,SA,Q
OAPD,68,WW,EX,OTS,KQ,NSA,Q
IHJR,68,WW,EX,BOP,CP,NSA,Q
BQQG,68,WW,EX,BOP,CP,SA,Q
IIHA,68,WW,EX,BOP,CVM,NSA,Q
OGRL,68,WW,EX,BOP,CVM,SA,Q
EHFO,68,WW,EX,BOP,DEF,NSA,Q
EHDA,68,WW,EX,BOP,VM,SA,Q
OCPD,68,WW,IM,OTS,KQ,NSA,Q
IHJT,68,WW,IM,BOP,CP,NSA,Q
EHAM,68,WW,IM,BOP,CP,SA,Q
IIHB,68,WW,IM,BOP,CVM,NSA,Q
OGTE,68,WW,IM,BOP,CVM,SA,Q
EHGW,68,WW,IM,BOP,DEF,NSA,Q
EHEI,68,WW,IM,BOP,VM,SA,Q
SJXY,68S,EU,EX,OTS,CP,NSA,Q
SJYE,68S,EU,EX,OTS,CVM,NSA,Q
SJYD,68S,EU,EX,OTS,KQ,NSA,Q
SJXM,68S,EU,EX,BOP,CP,NSA,Q
SJXN,68S,EU,EX,BOP,CP,SA,Q
SJXP,68S,EU,EX,BOP,CVM,NSA,Q
SJXQ,68S,EU,EX,BOP,CVM,SA,Q
SJXU,68S,EU,EX,BOP,DEF,NSA,Q
